,frac_year,smoothed_uth_anomaly_tropics_all,smoothed_uth_anomaly_tropics_land,smoothed_uth_anomaly_tropics_ocean,smoothed_surface_temperature_anomaly_tropics_all,smoothed_land_surface_temperature_anomaly_tropics,smoothed_sea_surface_temperature_anomaly_tropics,sea_surface_temperature_anomaly_enso_1+2,sea_surface_temperature_anomaly_enso_3,sea_surface_temperature_anomaly_enso_3.4,sea_surface_temperature_anomaly_enso_4
108,1988.042,-0.19000000165154537,-0.6216666521504521,-0.013333330551783243,0.27337912907675843,0.5027826702784021,0.22969551691933532,-0.05840202780331083,0.6708905388327366,0.837498922908992,0.8953440946690989
109,1988.125,-0.13666666702677807,-0.39083332537362975,-0.030000001192092896,0.24041251530722718,0.45482938251798544,0.20672595311725198,-0.13641034294579413,0.33969798368565307,0.46620160271140776,0.506091667624105
110,1988.208,-0.039999998174607754,-0.25833332259207964,0.0416666641831398,0.21448528955852927,0.41468605162605837,0.1803155323815749,-0.5318783030790541,0.0179766486672861,0.08438182157630081,0.13606926413143583
111,1988.292,-0.04833333194255829,-0.2524999898547928,0.011666664232810339,0.19010174463665427,0.4002741253565271,0.15139249771360616,-0.8591516831342005,-0.6025875315946791,-0.3071001838235361,-0.23377613740808556
112,1988.375,-0.054166664679845176,-0.34583331861843664,0.031666663785775505,0.15787263900514384,0.3755065675765792,0.11361682225787699,-0.8260813993566103,-1.6938415527343977,-1.3708883846507547,-0.42415304744946525
113,1988.458,-0.08416666463017464,-0.31416665234913427,-0.005833335220813751,0.1067022898840501,0.30657498798673544,0.06375618586464782,-1.4625258501838516,-2.0069687787224098,-1.5337800867417286,-0.5794351016774044
114,1988.542,0.06583333636323611,-0.06749998250355323,0.10916666438182195,0.05559551905071677,0.1962335980127771,0.01930733332558532,-1.468808521943913,-1.9050379136029392,-1.6310870002297975,-0.774582806755518
115,1988.625,0.02333333467443784,-0.0683333162839214,0.0516666645805041,-0.0066984872969394855,0.03306119404142294,-0.026603819831966764,-1.438915656594645,-1.4303660673253944,-1.423015280330901,-0.8310992072610475
116,1988.708,0.17750000456968942,-0.0024999851981798806,0.2591666678587596,-0.06554146418496032,-0.12313540019685831,-0.07272605290488343,-1.0475363338694592,-1.364543600643401,-1.461174819048722,-1.2050479664521845
117,1988.792,0.35916667183240253,0.30166666954755783,0.3858333316942056,-0.11413053482298115,-0.23286389547680622,-0.10753389388795635,-1.1188289866727814,-1.7846252441406136,-2.29927655388326,-1.813143382352962
118,1988.875,0.3191666690011819,0.09666666636864345,0.4024999998509884,-0.15352618505084573,-0.33273775615388956,-0.1396765330481126,-1.0409154555376858,-1.8150900448069933,-2.318234073414544,-1.799867517807911
119,1988.958,0.4233333356678486,0.18666666373610497,0.506666669001182,-0.1768670460534499,-0.36857810853019163,-0.15900433252727927,-0.8284334070542059,-1.7788319307214806,-2.082515940946678,-1.5401338465073309
120,1989.042,0.4533333368599415,0.28666666025916737,0.506666669001182,-0.19495125422402282,-0.40199485657706663,-0.17451489160931052,-0.6903295180376858,-1.5098040412453884,-1.926996926700383,-1.552562399471526
121,1989.125,0.5083333365619183,0.24833332747220993,0.5933333374559879,-0.2051263233971999,-0.42727867005362913,-0.18352774968222718,-0.16482220818016913,-0.6985710592830969,-1.2847749597885922,-1.505382941750895
122,1989.208,0.4925000034272671,0.2524999901652336,0.570000005265077,-0.21851845393105407,-0.4314188881525875,-0.19716656397259177,0.15638463637407085,-0.9569989372702139,-1.2038872213924492,-0.9338465073529392
123,1989.292,0.574166669199864,0.2641666568815708,0.662500003973643,-0.22673785497272073,-0.41944836813305625,-0.20769258529420634,0.01932732077204946,-0.8896969065946791,-1.128877527573536,-1.0316887350643356
