frac_year,tcwv
2016.5826218032787,55.5
2016.5826787431695,55.4
2016.5827356557377,55.2
2016.582792568306,55.5
2016.5828495081967,55.3
2016.582906420765,55.0
2016.5829633333333,54.5
2016.583020273224,54.6
2016.5830771857923,55.1
2016.5831340983607,54.9
2016.5831910382515,54.8
2016.5832479508197,55.1
2016.5833048633879,55.0
2016.5833618032786,55.5
2016.583418715847,55.5
2016.5834756284153,55.4
2016.583532568306,55.7
2016.5835894808743,55.1
2016.5836463934427,55.5
2016.5837033333332,55.9
2016.5837602459017,55.9
2016.5838171584699,55.7
2016.5838740983606,55.6
2016.583931010929,55.8
2016.5839879234973,55.5
2016.584044863388,55.5
2016.5841017759562,56.0
2016.5841586885247,55.8
2016.5842156284152,55.7
2016.5842725409836,55.6
2016.5843294535518,55.1
2016.5843863934426,54.9
2016.5844433060108,55.0
2016.5845002185793,55.1
2016.58455715847,55.3
2016.5846140710382,55.2
2016.5846709836067,54.8
2016.5847279234972,54.7
2016.5847848360656,54.6
2016.5848417486338,54.5
2016.5848986885246,54.2
2016.5849556010928,53.9
2016.5850125136612,53.4
2016.585069453552,53.5
2016.5851263661202,53.6
2016.5851832786884,53.4
2016.5852402185792,53.5
2016.5852971311476,52.5
2016.5853540437158,52.4
2016.5854109836066,51.9
2016.5854678961748,51.3
2016.5855248087432,52.4
2016.5855817486338,52.8
2016.5856386612022,51.7
2016.5856955737704,50.6
2016.5857525136612,50.8
2016.5858094262296,51.5
2016.5858663387978,51.8
2016.5859232786886,51.6
2016.5859801912568,51.6
2016.5860371038252,50.6
2016.5860940437158,50.1
2016.5861509562842,50.1
2016.5862078688524,50.4
2016.5862648087432,50.2
2016.5863217213114,48.6
2016.5863786338798,49.3
2016.5864355737706,49.4
2016.5864924863388,49.1
2016.5865493989072,49.4
2016.5866063387978,49.1
2016.5866632513662,48.8
2016.5867201639344,48.5
2016.5867771038252,48.0
2016.5868340163934,48.2
2016.5868909289618,48.3
2016.5869478688523,48.1
2016.5870047814208,48.4
2016.587061693989,48.8
2016.5871186338798,48.5
2016.5871755464482,48.1
2016.5872324590164,48.8
2016.5872893989072,49.0
2016.5873463114754,49.3
2016.5874032240438,49.5
2016.5874601639343,49.1
2016.5875170765028,49.0
2016.587573989071,49.3
2016.5876309289617,49.1
2016.58768784153,49.1
2016.5877447540984,49.0
2016.5878016939891,49.3
2016.5878586065573,49.8
2016.5879155191258,49.7
2016.5879724590163,49.9
2016.5880293715848,49.6
2016.588086284153,49.7
2016.5881432240437,50.1
2016.588200136612,50.1
2016.5882570491804,50.2
2016.5883139890711,50.2
2016.5883709016393,49.5
2016.5884278142078,48.7
2016.5884847540983,48.8
2016.5885416666667,49.5
2016.588598579235,49.2
2016.5886555191257,49.2
2016.588712431694,49.6
2016.5887693442623,48.5
2016.588826284153,48.5
2016.5888831967213,48.4
2016.5889401092895,47.9
2016.5889970491803,47.7
2016.5890539617487,46.9
2016.589110874317,47.8
2016.5891678142077,48.3
2016.589224726776,47.8
2016.5892816393443,47.8
2016.589338579235,47.8
2016.5893954918033,47.8
2016.5894524043715,48.0
2016.5895093442623,48.1
2016.5895662568305,48.2
2016.589623169399,48.2
2016.5896801092897,48.6
2016.589737021858,49.0
2016.5897939344263,49.0
2016.5898508743169,48.8
2016.5899077868853,48.9
2016.5899646994535,48.9
2016.5900216393443,48.7
2016.5900785519125,48.9
2016.590135464481,48.9
2016.5901924043717,48.7
2016.59024931694,49.1
2016.590306229508,49.1
2016.5903631693989,48.7
2016.5904200819673,48.3
2016.5904769945355,48.2
2016.5905339344263,48.4
2016.5905908469945,48.4
2016.590647759563,48.4
2016.5907046994535,48.6
2016.5907616120219,48.2
2016.59081852459,48.3
2016.5908754644809,48.1
2016.5909323770493,47.7
2016.5909892896175,48.2
2016.5910462295083,48.3
2016.5911031420765,47.9
2016.591160054645,48.0
2016.5912169945354,48.0
2016.5912739071039,48.0
2016.591330819672,47.2
2016.5913877595628,46.6
2016.591444672131,47.3
2016.5915015846995,47.3
2016.5915585245903,47.7
2016.5916154371585,48.0
2016.5916723497269,48.1
2016.5917292896174,47.8
2016.5917862021859,47.3
2016.591843114754,47.9
2016.5919000546448,48.7
2016.591956967213,48.9
2016.5920138797815,48.8
2016.5920708196722,48.4
2016.5921277322404,48.3
2016.5921846448086,48.6
2016.5922415846994,49.1
2016.5922984972678,49.2
2016.592355409836,49.0
2016.5924123497268,49.0
2016.5942338251366,51.3
2016.5942907650274,51.8
2016.5943476775956,51.2
2016.594404590164,52.7
2016.5944615300546,52.8
2016.594518442623,52.2
2016.5945753551912,52.3
2016.594632295082,52.2
2016.5946892076502,52.1
2016.5947461202186,51.9
2016.5948030601094,51.7
2016.5948599726776,52.3
2016.594916885246,53.1
2016.5949738251365,53.2
2016.595030737705,53.5
2016.5950876502732,52.9
2016.595144590164,52.6
2016.5952015027322,52.3
2016.5952584153006,52.2
2016.5953153551914,52.9
2016.5953722677596,53.1
2016.5954291803278,53.5
2016.5954861202185,52.7
2016.595543032787,53.1
2016.5955999453552,53.4
2016.6038536065573,57.6
2016.6039105191257,57.9
2016.603967431694,58.0
2016.6040243715847,57.6
2016.604081284153,57.3
2016.6041381967214,57.3
2016.6041951366121,56.9
2016.6042520491803,56.8
2016.6043089617485,56.9
2016.6043659016393,56.9
2016.6044228142077,57.0
2016.604479726776,56.8
2016.6045366666667,56.6
2016.604593579235,56.3
2016.6046504918033,56.1
2016.604707431694,56.8
2016.6047643442623,57.1
2016.6048212568305,56.8
2016.6048781967213,56.5
2016.6049351092897,56.1
2016.604992021858,56.0
2016.6050489617487,56.5
2016.605105874317,56.7
2016.6051627868853,56.7
2016.6052197267759,56.3
2016.6052766393443,56.8
2016.6053335519125,57.7
2016.6053904918033,57.6
2016.6054474043715,58.2
2016.60550431694,58.9
2016.6055612568307,58.7
2016.605618169399,58.5
2016.6056750819673,58.6
2016.6057320218579,59.4
2016.6057889344263,59.4
2016.6058458469945,59.3
2016.6059027868853,59.6
2016.6059596994535,59.1
2016.606016612022,59.5
2016.6060735519125,60.0
2016.6061304644809,59.6
2016.606187377049,59.8
2016.6062443169399,60.1
2016.6063012295083,61.6
2016.6063581420765,63.7
2016.6064150819673,63.8
2016.6064719945355,64.9
2016.606528907104,65.9
2016.6065858469944,65.5
2016.6066427595629,66.4
2016.606699672131,67.0
2016.6067566120219,66.9
2016.60681352459,67.5
2016.6068704371585,67.6
2016.6069273770493,66.8
2016.6069842896175,67.4
2016.6070412021859,67.9
2016.6070981420764,67.2
2016.6071550546449,67.0
2016.607211967213,66.4
2016.6072689071038,65.7
2016.607325819672,66.0
2016.6073827322405,65.8
2016.6074396721312,66.1
2016.6074965846994,66.4
2016.6075534972679,66.1
2016.6076104371584,66.1
2016.6076673497269,65.6
2016.607724262295,65.4
2016.6077812021858,65.7
2016.607838114754,65.7
2016.6078950273225,65.7
2016.607951967213,64.9
2016.6080088797814,64.8
2016.6080657923496,64.5
2016.6081227322404,63.6
2016.6081796448088,64.2
2016.608236557377,64.5
2016.6082934972678,64.3
2016.608350409836,64.1
2016.6084073224044,64.2
2016.608464262295,64.1
2016.6085211748634,64.9
2016.6085780874316,65.1
